time_ms,fidelity_lattice,fidelity_1d
0.6759999999999999,0.05613476283413465,0.007997938735443329
0.6769999999999999,0.0710053537396385,0.007941014145750882
0.678,0.08892161745938863,0.007884494711563985
0.6789999999999999,0.11025052530448601,0.007828377549225773
0.6799999999999999,0.13533528323661426,0.0077726597956035365
0.6809999999999999,0.16447445657715745,0.0077173386079426535
0.6819999999999999,0.19789869908361843,0.007662411163721563
0.683,0.23574607655586874,0.007607874660507721
0.6839999999999999,0.27803730045319625,0.007553726315814649
0.6849999999999999,0.3246524673583531,0.007499963366959934
0.6859999999999999,0.3753110988514045,0.007446583070924338
0.687,0.4295573582107458,0.0073935827042117845
0.688,0.4867522559599737,0.007340959562710439
0.689,0.546074426639713,0.00728871096155471
0.69,0.6065306597126384,0.007236834234988326
0.691,0.6669768108584808,0.007185326736228262
0.6920000000000001,0.7261490370736986,0.007134185837329736
0.693,0.7827045382418708,0.0070834089290521185
0.694,0.8352702114112757,0.00703299342072581
0.695,0.8824969025845997,0.006982936740120059
0.696,0.9231163463866402,0.006933236333311734
0.697,0.955997481833101,0.006883889664555011
0.698,0.9801986733067565,0.0068348942161520045
0.699,0.9950124791926831,0.00678624748832431
0.7,1.0,0.006737946999085467
0.7010000000000001,0.995012479192681,0.006689990284114315
0.702,0.9801986733067544,0.006642374896629297
0.703,0.9559974818330979,0.006595098407263562
0.704,0.9231163463866322,0.006548158403941078
0.705,0.88249690258459,0.006501552491753526
0.706,0.8352702114112702,0.006455278292838151
0.707,0.7827045382418648,0.006409333446256383
0.708,0.7261490370736859,0.006363715607873435
0.709,0.6669768108584678,0.006318422450238672
0.71,0.6065306597126253,0.00627345166246689
0.711,0.5460744266397064,0.0062288009501203865
0.712,0.48675225595996735,0.006184468035091891
0.713,0.42955735821073365,0.006140450655488382
0.714,0.37531109885139313,0.006096746565515633
0.715,0.32465246735834785,0.00605335353536366
0.716,0.2780373004531914,0.006010269351092924
0.717,0.23574607655586005,0.005967491814521428
0.718,0.1978986990836107,0.005925018743112511
0.719,0.1644744565771507,0.005882847969863521
0.72,0.13533528323661131,0.005840977343195246
0.721,0.11025052530448351,0.005799404726842141
0.722,0.0889216174593844,0.005758127999743332
0.723,0.07100535373963499,0.005717145055934403
0.724,0.056134762834133205,0.005676453804439941
0.725,0.04393693362340671,0.005636052169166859
0.726,0.03404745473459856,0.005595938088798472
0.727,0.026121409853917445,0.005556109516689325
0.7279999999999999,0.01984109474437014,0.0055165644207607716
0.729,0.014920786069067616,0.0054773007833972985
0.73,0.01110899653824205,0.0054383166013435855
0.731,0.008188701014373828,0.005399609885602294
0.732,0.005976022895005709,0.005361178661332588
0.7329999999999999,0.004317840007633024,0.0053230209677493975
0.734,0.0030887154082367032,0.005285134858023327
0.735,0.002187491118182817,0.005247518399181385
0.736,0.0015338106793244017,0.0052101696720083185
0.7369999999999999,0.0010647662366679083,0.005173086770948738
0.738,0.0007318024188804578,0.005136267804009838
0.739,0.0004979554215032588,0.005099710892664912
0.74,0.00033546262790249814,0.005063414171757489
0.741,0.00022374579372060863,0.0050273757894061894
0.7419999999999999,0.000147748360232031,0.004991593906910217
0.743,9.659341372218126e-05,0.004956066698655552
0.744,6.252150377481783e-05,0.004920792352021822
0.745,4.006529739294903e-05,0.00488576906728982
0.7459999999999999,2.541934651619895e-05,0.004850995057549668
